scenario,arm,arm_label,lambda,cost_std,seed,horizon,cycle,price,observed_demand,estimated_elasticity,true_elasticity,residual_bias,realized_profit,oracle_price,oracle_profit,cumulative_regret
reference,twosls,2SLS,0.6,0.3,2,200,142,1.4589279233616657,71.49366180128206,-2.0061083370067547,-1.5,-0.5061083370067547,51.99325361505363,1.4633701677111182,52.074011690911206,58.24311218618811
reference,twosls,2SLS,0.6,0.3,2,200,143,1.22729083271606,95.25626406557308,-2.0061083370067547,-1.5,-0.5061083370067547,58.27558636284381,1.231027772478105,58.36582143617254,58.333347259516835
reference,twosls,2SLS,0.6,0.3,2,200,144,2.8171020231308845,16.9488810757996,-2.0091547735045663,-1.5,-0.5091547735045663,23.800672320459558,2.825679729639681,23.837439261999908,58.370114201057184
reference,twosls,2SLS,0.6,0.3,2,200,145,1.9559881772087346,37.9814979496655,-2.0091547735045663,-1.5,-0.5091547735045663,36.97642507283656,1.9649006955353945,37.03376078971543,58.42744991793605
reference,twosls,2SLS,0.6,0.3,2,200,146,2.6968583846867515,19.757593126985363,-2.0091547735045663,-1.5,-0.5091547735045663,26.520321574229733,2.7091467001571585,26.567066830713195,58.47419517441951
reference,twosls,2SLS,0.6,0.3,2,200,147,2.283939210320314,28.78427896572069,-2.0091547735045663,-1.5,-0.5091547735045663,32.720995036104085,2.2943460472869903,32.78493965351045,58.53813979182588
reference,twosls,2SLS,0.6,0.3,2,200,148,3.2417920784713417,14.315394441314513,-2.006046942082621,-1.5,-0.5060469420826208,23.09803749917059,3.256563400531083,23.14557001905769,58.585672311712976
reference,twosls,2SLS,0.6,0.3,2,200,149,2.915290775350242,18.81439507807844,-2.006046942082621,-1.5,-0.5060469420826208,27.342048316164508,2.9240785031460033,27.400476356622303,58.64410035217077
reference,twosls,2SLS,0.6,0.3,2,200,150,1.7804586305981536,51.491485895300784,-2.006046942082621,-1.5,-0.5060469420826208,45.701054417716364,1.7858255689254054,45.78938868004487,58.732434614499276
reference,twosls,2SLS,0.6,0.3,2,200,151,2.1647455543318723,33.0537475801479,-2.006046942082621,-1.5,-0.5060469420826208,35.66863348364561,2.171270870722059,35.73425976914001,58.79806089999368
reference,twosls,2SLS,0.6,0.3,2,200,152,2.761430811066426,20.012648164214475,-2.001690872801422,-1.5,-0.5016908728014222,27.5484795955576,2.7697547499680484,27.596671290292768,58.84625259472885
reference,twosls,2SLS,0.6,0.3,2,200,153,1.3791677970921659,82.43531066826029,-2.001690872801422,-1.5,-0.5016908728014222,56.79804377478005,1.3803328108055155,56.8924449077526,58.9406537277014
reference,twosls,2SLS,0.6,0.3,2,200,154,3.0881481511286086,15.320826449329155,-2.001690872801422,-1.5,-0.5016908728014222,23.636507772572433,3.090756778557777,23.670119430982233,58.9742653861112
reference,twosls,2SLS,0.6,0.3,2,200,155,2.8745634452489477,18.829377588219387,-2.001690872801422,-1.5,-0.5016908728014222,27.040259436330476,2.876991652926555,27.068376115275868,59.002382065056594
reference,twosls,2SLS,0.6,0.3,2,200,156,2.683657422092063,22.202679427388805,-1.9987903013410022,-1.5,-0.4987903013410022,29.767026590001237,2.6859243672058204,29.791787297866037,59.027142772921394
reference,twosls,2SLS,0.6,0.3,2,200,157,1.8841427273382296,45.377110265572014,-1.9987903013410022,-1.5,-0.4987903013410022,42.7743481830695,1.88300241515586,42.80448891317495,59.057283503026845
reference,twosls,2SLS,0.6,0.3,2,200,158,2.1910806970674717,32.14603741613385,-1.9987903013410022,-1.5,-0.4987903013410022,35.23859507545367,2.189754621300934,35.255007970744764,59.07369639831794
reference,twosls,2SLS,0.6,0.3,2,200,159,1.4312966861029774,74.42301272927254,-1.9987903013410022,-1.5,-0.4987903013410022,53.29293994359566,1.430430443315705,53.30619048157949,59.08694693630177
reference,twosls,2SLS,0.6,0.3,2,200,160,2.0363089510785497,34.58458442561458,-1.9999268531871204,-1.5,-0.4999268531871204,35.23376053404012,2.035076545555183,35.238468938757634,59.09165534101928
reference,twosls,2SLS,0.6,0.3,2,200,161,1.6769386509281194,50.920582242244954,-1.9999268531871204,-1.5,-0.4999268531871204,42.696907816255596,1.6768773173260856,42.69705366159093,59.091801186354616
reference,twosls,2SLS,0.6,0.3,2,200,162,2.0526937307243553,33.042683953598754,-1.9999268531871204,-1.5,-0.4999268531871204,33.91449546755615,2.0526186539764324,33.91442029605934,59.091726014857805
reference,twosls,2SLS,0.6,0.3,2,200,163,1.724256386294776,47.24184539910178,-1.9999268531871204,-1.5,-0.4999268531871204,40.7300164503218,1.7241933220586796,40.72972185530876,59.09143141984477
reference,twosls,2SLS,0.6,0.3,2,200,164,2.1778209431732605,29.04844393997936,-2.000107906721266,-1.5,-0.5001079067212659,31.632311690932827,2.177741289929562,31.631987616436763,59.0911073453487
reference,twosls,2SLS,0.6,0.3,2,200,165,2.848785845728079,17.34758978541528,-2.000107906721266,-1.5,-0.5001079067212659,24.708451015125725,2.848939539005911,24.70813242269546,59.09078875291844
reference,twosls,2SLS,0.6,0.3,2,200,166,1.350145381147358,82.14185040972268,-2.000107906721266,-1.5,-0.5001079067212659,55.44872831955649,1.350218222098,55.448856099071925,59.09091653243388
reference,twosls,2SLS,0.6,0.3,2,200,167,2.639819369629564,20.164158570853637,-2.000107906721266,-1.5,-0.5001079067212659,26.613432299700165,2.6399617890720117,26.613628332363024,59.091112565096736
reference,twosls,2SLS,0.6,0.3,2,200,168,1.100263240489354,121.79966826230103,-2.002756961885555,-1.5,-0.502756961885555,67.00223385071766,1.1003226001861042,67.00320604453914,59.09208475891822
reference,twosls,2SLS,0.6,0.3,2,200,169,1.0444198237694102,124.75671454047364,-2.002756961885555,-1.5,-0.502756961885555,65.05950961305801,1.0458575547080355,65.06072129360587,59.09329643946607
reference,twosls,2SLS,0.6,0.3,2,200,170,1.9269933547165876,34.16728143283668,-2.002756961885555,-1.5,-0.502756961885555,32.874744925525356,1.929646021682064,32.87965422268378,59.0982057366245
reference,twosls,2SLS,0.6,0.3,2,200,171,2.0012867692965175,32.60079667784332,-2.002756961885555,-1.5,-0.502756961885555,32.57686494244825,2.0040417073394345,32.58770265256721,59.109043446743456
reference,twosls,2SLS,0.6,0.3,2,200,172,2.2809951109664293,25.741776541274024,-2.00160095478749,-1.5,-0.5016009547874898,29.318018888799983,2.284135090855028,29.331278660568934,59.12230321851241
reference,twosls,2SLS,0.6,0.3,2,200,173,1.2191234075272286,93.71325500211177,-2.00160095478749,-1.5,-0.5016009547874898,57.078321478305014,1.2200985077094868,57.10885052179795,59.15283226200534
reference,twosls,2SLS,0.6,0.3,2,200,174,1.9627883116782945,34.07885788717084,-2.00160095478749,-1.5,-0.5016009547874898,33.418041581313226,1.9643582226722387,33.43496281539391,59.169753496086024
reference,twosls,2SLS,0.6,0.3,2,200,175,2.075713753830062,31.099230215813375,-2.00160095478749,-1.5,-0.5016009547874898,32.25073396277675,2.0773739867869376,32.26594435900466,59.18496389231394
reference,twosls,2SLS,0.6,0.3,2,200,176,2.9122010156989555,16.165175833316642,-2.002008007028225,-1.5,-0.5020080070282251,23.519294077142877,2.914530302236846,23.529832052310116,59.19550186748118
reference,twosls,2SLS,0.6,0.3,2,200,177,1.9367141715040024,39.447890241277825,-2.002008007028225,-1.5,-0.5020080070282251,38.16132992376193,1.9386566890435881,38.17771781323395,59.21188975695319
reference,twosls,2SLS,0.6,0.3,2,200,178,2.3416181587654656,26.513866233183126,-2.002008007028225,-1.5,-0.5020080070282251,31.01153962059294,2.343966793587961,31.0254789797421,59.22582911610235
reference,twosls,2SLS,0.6,0.3,2,200,179,1.4902099582749553,66.51640964546525,-2.002008007028225,-1.5,-0.5020080070282251,49.51199780140095,1.4917046336504995,49.53509602027119,59.248927334972585
reference,twosls,2SLS,0.6,0.3,2,200,180,1.888680234599284,39.3917072014552,-2.002343701061501,-1.5,-0.5023437010615011,37.16185876246688,1.890574574268172,37.1794971806086,59.26656575311431
reference,twosls,2SLS,0.6,0.3,2,200,181,1.7477282290786749,45.70101286563539,-2.002343701061501,-1.5,-0.5023437010615011,39.88973033970925,1.7497739081014798,39.90899979174721,59.28583520515227
reference,twosls,2SLS,0.6,0.3,2,200,182,2.4669157834433215,22.58084252774223,-2.002343701061501,-1.5,-0.5023437010615011,27.81991763232487,2.4698032563268355,27.834155033045732,59.300072605873126
reference,twosls,2SLS,0.6,0.3,2,200,183,1.4848764986871197,65.12684594213341,-2.002343701061501,-1.5,-0.5023437010615011,48.296065716302444,1.4866145153045096,48.322076562252946,59.32608345182363
reference,twosls,2SLS,0.6,0.3,2,200,184,1.5553189684370634,56.8144128327036,-2.002360117344459,-1.5,-0.502360117344459,44.13055256820964,1.5571394364792714,44.15481820157817,59.350349085192164
reference,twosls,2SLS,0.6,0.3,2,200,185,2.3744495861613286,23.72208807475665,-2.002360117344459,-1.5,-0.502360117344459,28.130255753740023,2.377248273372136,28.145992409548157,59.3660857410003
reference,twosls,2SLS,0.6,0.3,2,200,186,3.417127225418084,12.003332369188332,-2.002360117344459,-1.5,-0.502360117344459,20.48428425996242,3.4211548831621,20.495974822238207,59.377776303276086
reference,twosls,2SLS,0.6,0.3,2,200,187,2.2406818257072265,30.85817428259567,-2.002360117344459,-1.5,-0.502360117344459,34.53092662533478,2.2433228451694394,34.550926353220014,59.39777603116132
reference,twosls,2SLS,0.6,0.3,2,200,188,2.188108112488625,32.03449180182478,-2.002309642713574,-1.5,-0.5023096427135738,35.006156377097355,2.1906871650092494,35.026545059300204,59.41816471336417
reference,twosls,2SLS,0.6,0.3,2,200,189,1.8006570714007943,46.8053405471627,-2.002309642713574,-1.5,-0.5023096427135738,42.09157546749475,1.8027341100345242,42.116185851066255,59.44277509693568
reference,twosls,2SLS,0.6,0.3,2,200,190,2.769098801107599,19.132954804700745,-2.002309642713574,-1.5,-0.5023096427135738,26.459964573482075,2.7722929268974923,26.475390357734565,59.45820088118816
reference,twosls,2SLS,0.6,0.3,2,200,191,2.348952403529357,27.70877605695782,-2.002309642713574,-1.5,-0.5023096427135738,32.50575971338829,2.3516618949524672,32.524651467293445,59.47709263509332
reference,twosls,2SLS,0.6,0.3,2,200,192,3.3600376250474855,13.551876966945997,-1.9994112353647855,-1.5,-0.4994112353647855,22.741146288065195,3.3639133924375426,22.754340627047796,59.49028697407592
reference,twosls,2SLS,0.6,0.3,2,200,193,2.209254539165117,33.33141409795886,-1.9994112353647855,-1.5,-0.4994112353647855,36.82963093846618,2.208603982181221,36.850921453669486,59.511577489279226
reference,twosls,2SLS,0.6,0.3,2,200,194,1.5050688092614921,70.01503511530204,-1.9994112353647855,-1.5,-0.4994112353647855,52.704237961413405,1.5046256131481643,52.724636662583634,59.531976190449456
reference,twosls,2SLS,0.6,0.3,2,200,195,1.6861692544050368,52.31426567845596,-1.9994112353647855,-1.5,-0.4994112353647855,44.11834083631893,1.6856727298239902,44.130607350664164,59.54424270479469
reference,twosls,2SLS,0.6,0.3,2,200,196,1.4876836708293022,64.76316708290821,-2.0005459183992476,-1.5,-0.5005459183992476,48.1877386884115,1.4872455941003744,48.19609259588808,59.55259661227127
reference,twosls,2SLS,0.6,0.3,2,200,197,1.3738651779182587,72.72801992944001,-2.0005459183992476,-1.5,-0.5005459183992476,49.94561390520509,1.374240084723353,49.95048096759424,59.55746367466042
reference,twosls,2SLS,0.6,0.3,2,200,198,2.9211855993043248,15.419237860578605,-2.0005459183992476,-1.5,-0.5005459183992476,22.5150820964966,2.9219827461988856,22.51748550104735,59.55986707921117
reference,twosls,2SLS,0.6,0.3,2,200,199,2.547405538891536,22.26864657613787,-2.0005459183992476,-1.5,-0.5005459183992476,28.35589681293715,2.5481006869214995,28.35927786114448,59.563248127418504
reference,dml,DML,0.6,0.3,2,200,0,2.461632263594843,16.50264849036482,-2.0,-1.5,-0.5,21.43166664577626,2.3259036661994905,21.497021018802403,0.06535437302614255
reference,dml,DML,0.6,0.3,2,200,1,1.4358201992741462,58.17725925058031,-2.0,-1.5,-0.5,34.67457169814855,1.6796085928285112,35.19491696651319,0.5856996413907858
reference,dml,DML,0.6,0.3,2,200,2,2.335924272553188,21.974294020437192,-2.0,-1.5,-0.5,22.27928852398052,2.6440893367095404,23.023174634541615,1.329585751951882
reference,dml,DML,0.6,0.3,2,200,3,0.7451756291361141,235.2988255441335,-2.0,-1.5,-0.5,-7.026746421402457,1.550077407819749,43.64588358195572,52.00221575531006
reference,dml,DML,0.6,0.3,2,200,4,5.1049657226712934,4.570238396062604,-2.0,-1.5,-0.5,16.53228994616468,2.9751710177868866,22.210445804283555,57.68037161342893
reference,dml,DML,0.6,0.3,2,200,5,3.0847754570067187,16.69703128332511,-2.0,-1.5,-0.5,33.23563323738669,2.188527859863895,33.227076423690406,57.671814799732644
reference,dml,DML,0.6,0.3,2,200,6,1.0805478057301714,140.5386208508118,-2.0,-1.5,-0.5,68.14269629267999,1.1913593798088797,61.35480545263628,50.883923959688936
reference,dml,DML,0.6,0.3,2,200,7,1.3953499557050115,76.33577214807859,-2.0,-1.5,-0.5,64.29073729423062,1.1062802616154972,61.53100958057394,48.12419624603225
reference,dml,DML,0.6,0.3,2,200,8,1.9791782389020545,35.78477021805275,-2.0,-1.5,-0.5,38.27716062257603,1.8190575308310801,35.08512196782932,44.932157591285545
reference,dml,DML,0.6,0.3,2,200,9,2.4974340334430063,22.498497583611037,-2.0,-1.5,-0.5,23.01631868543678,2.948836450783527,22.01793684204014,43.9337757478889
reference,dml,DML,0.6,0.3,2,200,10,2.7857758784165405,18.79566268959574,-2.0,-1.5,-0.5,32.83473346180201,2.0776889434748123,34.58200176815572,45.68104405424261
reference,dml,DML,0.6,0.3,2,200,11,1.8591444844436178,44.11571511071371,-2.0,-1.5,-0.5,37.004445910401365,2.0406806237642225,35.24157872696138,43.918176870802625
reference,dml,DML,0.6,0.3,2,200,12,1.6883114023798507,51.86218988583424,-2.0,-1.5,-0.5,39.240816548952836,1.8633501629628626,38.516633829468226,43.193994151318016
reference,dml,DML,0.6,0.3,2,200,13,1.967715460171443,36.85414202168532,-2.0,-1.5,-0.5,26.532416136279554,2.4955701784665654,28.343439358076555,45.00501737311502
reference,dml,DML,0.6,0.3,2,200,14,2.5672432066660287,21.541429421076568,-2.0,-1.5,-0.5,31.17883921061888,2.2397073714071167,32.730540980197304,46.55671914269344
reference,dml,DML,0.6,0.3,2,200,15,2.1754835086282562,31.20539024139483,-2.0,-1.5,-0.5,33.94340592523179,2.1754835086282562,33.90812028573899,46.52143350320064
reference,dml,DML,0.6,0.3,2,200,16,1.4884425400655903,66.63589288703065,-2.0,-1.5,-0.5,49.59184883415525,1.4884425400655903,49.55573937841573,46.48532404746112
reference,dml,DML,0.6,0.3,2,200,17,2.8562317126513226,17.214008448382824,-2.0,-1.5,-0.5,24.583598416059406,2.8562317126513226,24.56975238563114,46.47147801703285
reference,dml,DML,0.6,0.3,2,200,18,3.0103950150239807,16.505234560320467,-2.0,-1.5,-0.5,24.84363792109513,3.0103950150239807,24.8350052215353,46.462845317473025
reference,dml,DML,0.6,0.3,2,200,19,1.3535640145115353,85.76837917145204,-2.0,-1.5,-0.5,58.046495814729084,1.3535640145115353,58.03370360357772,46.45005310632166
reference,dml,DML,0.6,0.3,2,200,20,3.9892199894041336,9.180755947711711,-2.0,-1.5,-0.5,18.312027572226224,3.9892199894041336,18.308759770077067,46.44678530417251
reference,dml,DML,0.6,0.3,2,200,21,2.484072020686327,26.58429956394725,-2.0,-1.5,-0.5,33.01865736817255,2.484072020686327,33.0153857607177,46.44351369671766
reference,dml,DML,0.6,0.3,2,200,22,1.7276211106081767,54.32371688959602,-2.0,-1.5,-0.5,46.925400052584024,1.7276211106081767,46.92206858250386,46.440182226637496
reference,dml,DML,0.6,0.3,2,200,23,1.1295738172599135,120.36210637458603,-2.0,-1.5,-0.5,67.97894197549246,1.1295738172599135,67.97517639511409,46.436416646259126
reference,dml,DML,0.6,0.3,2,200,24,2.435619419644136,23.77875785718503,-2.0,-1.5,-0.5,28.95800220598772,2.435619419644136,28.956671310060806,46.435085750332206
reference,dml,DML,0.6,0.3,2,200,25,2.36410754798317,26.073451725493094,-2.0,-1.5,-0.5,30.820222013106516,2.36410754798317,30.81929292707008,46.43415666429577
reference,dml,DML,0.6,0.3,2,200,26,1.6727310220565492,52.958681666038956,-2.0,-1.5,-0.5,44.29281485500039,1.6727310220565492,44.29191092130232,46.4332527305977
reference,dml,DML,0.6,0.3,2,200,27,1.1688042299068528,104.52181218352652,-2.0,-1.5,-0.5,61.08276809881771,1.1688042299068528,61.08182833921818,46.43231297099817
reference,dml,DML,0.6,0.3,2,200,28,2.8024392759786565,16.97742133849969,-2.0,-1.5,-0.5,23.78909618192483,2.8024392759786565,23.78880237228097,46.432019161354305
reference,dml,DML,0.6,0.3,2,200,29,1.6764047904255575,51.38268874014521,-2.0,-1.5,-0.5,43.06909277446239,1.6764047904255575,43.06877531384282,46.431701700734735
reference,dml,DML,0.6,0.3,2,200,30,1.736069513869524,46.481268330896434,-2.0,-1.5,-0.5,40.34735645762913,1.736069513869524,40.34713526956239,46.431480512667996
reference,dml,DML,0.6,0.3,2,200,31,4.696608736788885,6.240106452884762,-2.0,-1.5,-0.5,14.653669242555637,4.696608736788885,14.653610992872894,46.43142226298525
reference,dml,DML,0.6,0.3,2,200,32,3.7868662861370983,11.53282702993696,-2.0,-1.5,-0.5,21.836636931759458,3.7868662861370983,21.83659484353419,46.43138017475998
reference,dml,DML,0.6,0.3,2,200,33,2.662507106148318,24.638764673120786,-2.0,-1.5,-0.5,32.80044301445012,2.662507106148318,32.80040333707521,46.43134049738507
reference,dml,DML,0.6,0.3,2,200,34,1.7445922721076819,56.28084595089617,-2.0,-1.5,-0.5,49.09356445680819,1.7445922721076819,49.09352123631619,46.431297276893076
reference,dml,DML,0.6,0.3,2,200,35,2.4302291729304253,27.18268952992567,-2.0,-1.5,-0.5,33.0300825471679,2.4302291729304253,33.03005937343255,46.431274103157726
reference,dml,DML,0.6,0.3,2,200,36,1.0087442569721683,156.413379629899,-2.0,-1.5,-0.5,78.89054920763408,1.0087442569721683,78.8905097881416,46.431234683665245
reference,dml,DML,0.6,0.3,2,200,37,2.0649520194981523,33.78940642602335,-2.0,-1.5,-0.5,34.88675151853038,2.0649520194981523,34.886736627809626,46.43121979294449
reference,dml,DML,0.6,0.3,2,200,38,1.5923353242059146,56.779088266931176,-2.0,-1.5,-0.5,45.20567396182005,1.5923353242059146,45.205660433863905,46.43120626498835
reference,dml,DML,0.6,0.3,2,200,39,1.3599740755362086,75.0845661694471,-2.0,-1.5,-0.5,51.05653173166555,1.3599740755362086,51.05652023744174,46.431194770764534
reference,dml,DML,0.6,0.3,2,200,40,1.2439674660580962,85.68126646927894,-1.9966236704293039,-1.5,-0.4966236704293039,53.29235396921872,1.2439674660580962,53.29234475608663,46.43118555763244
reference,dml,DML,0.6,0.3,2,200,41,2.345226793375594,23.025011619704923,-1.9966236704293039,-1.5,-0.4966236704293039,27.04509365888956,2.341260969124517,27.0451674082685,46.43125930701138
reference,dml,DML,0.6,0.3,2,200,42,2.0577841395402583,31.913501643192024,-1.9966236704293039,-1.5,-0.4966236704293039,32.891074312683195,2.054304386423365,32.88044983427322,46.42063482860141
reference,dml,DML,0.6,0.3,2,200,43,2.1017214155936745,31.16962781634713,-1.9966236704293039,-1.5,-0.4966236704293039,32.81032638645192,2.0981673636859814,32.79417295617404,46.404481398323526
reference,dml,DML,0.6,0.3,2,200,44,2.5793887390891874,21.02887504170398,-1.9966236704293039,-1.5,-0.4966236704293039,27.16668357769301,2.575026942420597,27.150240378225405,46.388038198855924
reference,dml,DML,0.6,0.3,2,200,45,1.554283240611131,60.61191608508905,-1.9966236704293039,-1.5,-0.4966236704293039,47.183696531117455,1.5516549173350755,47.151089420030765,46.35543108776923
reference,dml,DML,0.6,0.3,2,200,46,1.3828744879749186,73.341632314527,-1.9966236704293039,-1.5,-0.4966236704293039,50.79688963738919,1.3805360202428862,50.75995615284185,46.31849760322189
reference,dml,DML,0.6,0.3,2,200,47,1.175777952770043,96.8278470988926,-1.9966236704293039,-1.5,-0.4966236704293039,57.02028355127516,1.173789689318445,56.97729475701211,46.27550880895884
reference,dml,DML,0.6,0.3,2,200,48,1.8117272269293463,38.62123973901556,-1.9966236704293039,-1.5,-0.4966236704293039,35.0447370775161,1.8086635608510004,35.017630850184055,46.24840258162679
reference,dml,DML,0.6,0.3,2,200,49,2.5165439052142338,20.396049496258453,-1.9966236704293039,-1.5,-0.4966236704293039,25.70717497264813,2.51228838038551,25.686708806437696,46.22793641541636
reference,dml,DML,0.6,0.3,2,200,50,1.9155649149256102,37.79037617992783,-1.996935735505811,-1.5,-0.49693573550581105,36.25616574832319,1.9123256572915162,36.22663386879585,46.19840453588902
reference,dml,DML,0.6,0.3,2,200,51,2.427886921621336,23.510963325231398,-1.996935735505811,-1.5,-0.49693573550581105,28.584775842868922,2.424161369738243,28.56123460577513,46.17486329879523
reference,dml,DML,0.6,0.3,2,200,52,1.4054629190669807,72.8860161158525,-1.996935735505811,-1.5,-0.49693573550581105,51.29789163866208,1.40330625971925,51.25669707282643,46.13366873295958
reference,dml,DML,0.6,0.3,2,200,53,1.7401067167340254,45.19328824313697,-1.996935735505811,-1.5,-0.49693573550581105,39.38090897214587,1.7374365520745516,39.34962002285606,46.10237978366977
reference,dml,DML,0.6,0.3,2,200,54,1.591857921179305,53.42658100038623,-1.996935735505811,-1.5,-0.49693573550581105,42.589015086882895,1.589415241817654,42.55553309861316,46.068897795400034
reference,dml,DML,0.6,0.3,2,200,55,1.377361206301788,69.9408043248569,-1.996935735505811,-1.5,-0.49693573550581105,48.240786572033315,1.37524766856239,48.20313591347192,46.03124713683864
reference,dml,DML,0.6,0.3,2,200,56,3.4991668718359787,10.4769182124316,-1.996935735505811,-1.5,-0.49693573550581105,18.358370014641366,3.493797458782787,18.344112276636753,46.01698939883403
reference,dml,DML,0.6,0.3,2,200,57,2.5865503430460604,22.17862536810477,-1.996935735505811,-1.5,-0.49693573550581105,28.727079211505508,2.5825813247958957,28.70492562159651,45.99483580892503
reference,dml,DML,0.6,0.3,2,200,58,1.5938343861261026,59.92243533925835,-1.996935735505811,-1.5,-0.49693573550581105,47.82649548806674,1.5913886739120404,47.789708870901656,45.95804919175995
reference,dml,DML,0.6,0.3,2,200,59,1.5918194654724556,57.1922432709985,-1.996935735505811,-1.5,-0.49693573550581105,45.58971252510121,1.5893768451204437,45.55468773090227,45.92302439756101
reference,dml,DML,0.6,0.3,2,200,60,1.9689960355505705,35.996938252721684,-2.008253300949118,-1.5,-0.5082533009491179,35.49329477726772,1.9659746440587664,35.46605344907572,45.89578306936901
reference,dml,DML,0.6,0.3,2,200,61,1.292307965348304,83.70204522585374,-2.008253300949118,-1.5,-0.5082533009491179,53.862139656483194,1.297618952041029,53.821620241690866,45.85526365457668
reference,dml,DML,0.6,0.3,2,200,62,2.2700323008127046,25.712241955769837,-2.008253300949118,-1.5,-0.5082533009491179,29.063873435848016,2.279361432617926,29.060141787114627,45.851532005843296
reference,dml,DML,0.6,0.3,2,200,63,1.350904378972642,75.72753680221645,-2.008253300949118,-1.5,-0.5082533009491179,50.94011847339075,1.3564561788316902,50.973531369770704,45.88494490222325
reference,dml,DML,0.6,0.3,2,200,64,1.7823202355483085,41.550471346724436,-2.008253300949118,-1.5,-0.5082533009491179,36.87594878735542,1.7896450213632904,36.91227049014794,45.921266605015774
reference,dml,DML,0.6,0.3,2,200,65,1.4646248342265473,61.74334249678328,-2.008253300949118,-1.5,-0.5082533009491179,45.029594984958194,1.4706439900415587,45.08884103969951,45.98051265975709
reference,dml,DML,0.6,0.3,2,200,66,1.7247660604209374,43.406276972568634,-2.008253300949118,-1.5,-0.5082533009491179,37.27899926574755,1.7318543163479914,37.33545656967463,46.03696996368417
reference,dml,DML,0.6,0.3,2,200,67,1.336024959085479,72.7136079545671,-2.008253300949118,-1.5,-0.5082533009491179,48.373975059095116,1.3415156091233271,48.455486329976374,46.11848123456543
reference,dml,DML,0.6,0.3,2,200,68,1.2425917296600388,81.40906113672965,-2.008253300949118,-1.5,-0.5082533009491179,50.371248507387236,1.2476983979756953,50.46104082354271,46.208273550720904
reference,dml,DML,0.6,0.3,2,200,69,1.4906371525890107,54.72784846171913,-2.008253300949118,-1.5,-0.5082533009491179,40.622049100949944,1.4967632110002873,40.69740217503722,46.28362662480818
reference,dml,DML,0.6,0.3,2,200,70,1.6242447747639115,46.14991121955832,-1.9517777658725495,-1.5,-0.4517777658725495,37.325347414472,1.6309199192463446,37.39700275370482,46.355281964041
reference,dml,DML,0.6,0.3,2,200,71,1.8770427138646042,35.04886346986946,-1.9517777658725495,-1.5,-0.4517777658725495,33.7068158863583,1.830666945681417,33.79319718413129,46.441663261813986
reference,dml,DML,0.6,0.3,2,200,72,2.093546321033156,29.134125149382747,-1.9517777658725495,-1.5,-0.4517777658725495,31.25029990068688,2.0418214358465523,31.175815362286887,46.36717872341399
reference,dml,DML,0.6,0.3,2,200,73,3.2421386060844886,12.65481795170231,-1.9517777658725495,-1.5,-0.4517777658725495,21.021181074804932,3.162035650886432,20.900827581451097,46.24682523006015
reference,dml,DML,0.6,0.3,2,200,74,2.616506135827703,21.720809347114884,-1.9517777658725495,-1.5,-0.4517777658725495,29.118392434633858,2.551860573364608,28.8736583620582,46.0020911574845
reference,dml,DML,0.6,0.3,2,200,75,1.9008375069905377,42.27188957067234,-1.9517777658725495,-1.5,-0.4517777658725495,41.16861796064906,1.8538738449880867,40.77524624447834,45.60871944131378
reference,dml,DML,0.6,0.3,2,200,76,2.549608564147711,22.834063089870124,-1.9517777658725495,-1.5,-0.4517777658725495,29.828151455652776,2.4866158283642292,29.52561135934477,45.30617934500577
reference,dml,DML,0.6,0.3,2,200,77,1.667782939623144,54.60827461583715,-1.9517777658725495,-1.5,-0.4517777658725495,46.66245837974976,1.6265773163219066,46.163124535755784,44.8068455010118
reference,dml,DML,0.6,0.3,2,200,78,3.166768789377701,14.502973591382018,-1.9517777658725495,-1.5,-0.4517777658725495,23.53114423445925,3.0885279831450267,23.273070978963293,44.54877224551584
reference,dml,DML,0.6,0.3,2,200,79,2.418161235802334,26.662514560581393,-1.9517777658725495,-1.5,-0.4517777658725495,33.03360673882345,2.358416146320461,32.66021472243334,44.17538022912573
reference,dml,DML,0.6,0.3,2,200,80,1.365352370636281,83.56877529090083,-1.976219757660495,-1.5,-0.47621975766049496,58.45994736167768,1.331618846853742,57.789995307065695,43.505428174513746
reference,dml,DML,0.6,0.3,2,200,81,2.5392506554165712,22.52035094961495,-1.976219757660495,-1.5,-0.47621975766049496,28.936466041973986,2.5086953511734653,28.5894681504074,43.15843028294716
reference,dml,DML,0.6,0.3,2,200,82,2.5859192879203756,22.370367248197198,-1.976219757660495,-1.5,-0.47621975766049496,29.27203005674706,2.5548024108125658,28.981926198409415,42.86832642460951
reference,dml,DML,0.6,0.3,2,200,83,0.9044527412549302,187.08478591760263,-1.976219757660495,-1.5,-0.47621975766049496,85.62273847043323,0.8935692829308752,84.88831876407191,42.13390671824819
reference,dml,DML,0.6,0.3,2,200,84,1.6174080141635003,52.841549331174924,-1.976219757660495,-1.5,-0.47621975766049496,43.24738938458736,1.5979454243429234,42.89295669669943,41.77947403036026
reference,dml,DML,0.6,0.3,2,200,85,1.7561196084136315,43.77885968613179,-1.976219757660495,-1.5,-0.47621975766049496,38.90301856905777,1.7349878746055094,38.608076162454324,41.484531623756816
reference,dml,DML,0.6,0.3,2,200,86,1.1350760889053513,104.21387305817038,-1.976219757660495,-1.5,-0.47621975766049496,59.85704524105287,1.1214174943268307,59.432830403723855,41.0603167864278
