category,family,arm,seed,lambda_value,lambda_anchor,first_stage_r2,direction,true_elasticity,final_estimated_elasticity,final_abs_bias,final_regret,regret_pct_of_oracle
SHA,exploration,controlled_variance,3,0.2,0.0,0.14,promo,-1.3,-0.8652,0.4348,2830.72,24.08
SHA,causal,twosls,3,0.2,0.0,0.14,promo,-1.3,1.2344,2.5344,2224.41,18.92
SHA,baseline,greedy,3,0.3,0.0,0.14,promo,-1.3,-0.4459,0.8541,2876.33,24.47
SHA,exploration,controlled_variance,3,0.3,0.0,0.14,promo,-1.3,-0.8711,0.4289,2873.85,24.45
SHA,causal,twosls,3,0.3,0.0,0.14,promo,-1.3,-2.0,0.7,1789.16,15.22
SHA,baseline,greedy,3,0.4,0.0,0.14,promo,-1.3,-0.543,0.757,2929.73,24.92
SHA,exploration,controlled_variance,3,0.4,0.0,0.14,promo,-1.3,-0.8881,0.4119,2927.05,24.9
SHA,causal,twosls,3,0.4,0.0,0.14,promo,-1.3,-0.9582,0.3418,2681.38,22.81
SHA,baseline,greedy,3,0.6,0.0,0.14,promo,-1.3,-0.7052,0.5948,3059.76,26.03
SHA,exploration,controlled_variance,3,0.6,0.0,0.14,promo,-1.3,-0.8967,0.4033,3056.78,26.0
SHA,causal,twosls,3,0.6,0.0,0.14,promo,-1.3,-1.0218,0.2782,2792.26,23.75
SHA,baseline,greedy,3,0.8,0.0,0.14,promo,-1.3,-0.8356,0.4644,3213.22,27.34
SHA,exploration,controlled_variance,3,0.8,0.0,0.14,promo,-1.3,-0.9329,0.3671,3210.02,27.31
SHA,causal,twosls,3,0.8,0.0,0.14,promo,-1.3,-1.0364,0.2636,2952.54,25.12
TNA,baseline,greedy,3,0.0,0.0,0.2,promo,-1.81,-0.2574,1.5526,5432.56,67.13
TNA,exploration,controlled_variance,3,0.0,0.0,0.2,promo,-1.81,-1.8539,0.0439,2521.79,31.16
TNA,causal,twosls,3,0.0,0.0,0.2,promo,-1.81,2.8716,4.6816,1820.18,22.49
TNA,baseline,greedy,3,0.1,0.0,0.2,promo,-1.81,-0.2839,1.5261,5475.4,67.66
TNA,exploration,controlled_variance,3,0.1,0.0,0.2,promo,-1.81,-1.8906,0.0806,2616.39,32.33
TNA,causal,twosls,3,0.1,0.0,0.2,promo,-1.81,2.8344,4.6444,3691.2,45.61
TNA,baseline,greedy,3,0.2,0.0,0.2,promo,-1.81,-0.6116,1.1984,5550.07,68.58
TNA,exploration,controlled_variance,3,0.2,0.0,0.2,promo,-1.81,-1.8184,0.0084,3567.95,44.09
TNA,causal,twosls,3,0.2,0.0,0.2,promo,-1.81,-1.3321,0.4779,1635.74,20.21
TNA,baseline,greedy,3,0.3,0.0,0.2,promo,-1.81,-0.7247,1.0853,5642.22,69.72
TNA,exploration,controlled_variance,3,0.3,0.0,0.2,promo,-1.81,-1.7631,0.0469,3555.18,43.93
TNA,causal,twosls,3,0.3,0.0,0.2,promo,-1.81,-1.3396,0.4704,1852.69,22.89
TNA,baseline,greedy,3,0.4,0.0,0.2,promo,-1.81,-0.951,0.859,5743.03,70.96
TNA,exploration,controlled_variance,3,0.4,0.0,0.2,promo,-1.81,-1.7075,0.1025,4210.49,52.03
TNA,causal,twosls,3,0.4,0.0,0.2,promo,-1.81,-1.1706,0.6394,2844.92,35.15
TNA,baseline,greedy,3,0.6,0.0,0.2,promo,-1.81,-1.6726,0.1374,5263.55,65.04
TNA,exploration,controlled_variance,3,0.6,0.0,0.2,promo,-1.81,-1.6141,0.1959,4633.69,57.26
TNA,causal,twosls,3,0.6,0.0,0.2,promo,-1.81,-1.2104,0.5996,2965.51,36.64
TNA,baseline,greedy,3,0.8,0.0,0.2,promo,-1.81,-1.5557,0.2543,4734.61,58.5
TNA,exploration,controlled_variance,3,0.8,0.0,0.2,promo,-1.81,-1.563,0.247,4180.68,51.66
TNA,causal,twosls,3,0.8,0.0,0.2,promo,-1.81,-1.2503,0.5597,3208.09,39.64
TPA,baseline,greedy,3,0.0,0.0,0.23,promo,-2.13,-0.3111,1.8189,4851.94,80.23
TPA,exploration,controlled_variance,3,0.0,0.0,0.23,promo,-2.13,-2.154,0.024,1780.01,29.43
TPA,causal,twosls,3,0.0,0.0,0.23,promo,-2.13,2.6609,4.7909,1903.96,31.48
TPA,baseline,greedy,3,0.1,0.0,0.23,promo,-2.13,-0.4023,1.7277,4866.22,80.47
TPA,exploration,controlled_variance,3,0.1,0.0,0.23,promo,-2.13,-2.2249,0.0949,1799.77,29.76
TPA,causal,twosls,3,0.1,0.0,0.23,promo,-2.13,2.3246,4.4546,3481.56,57.57
TPA,baseline,greedy,3,0.2,0.0,0.23,promo,-2.13,-0.8114,1.3186,4905.85,81.12
TPA,exploration,controlled_variance,3,0.2,0.0,0.23,promo,-2.13,-2.2239,0.0939,1973.5,32.63
TPA,causal,twosls,3,0.2,0.0,0.23,promo,-2.13,-1.4141,0.7159,1487.9,24.6
TPA,baseline,greedy,3,0.3,0.0,0.23,promo,-2.13,-0.9807,1.1493,4958.04,81.98
TPA,exploration,controlled_variance,3,0.3,0.0,0.23,promo,-2.13,-2.1781,0.0481,1975.94,32.67
TPA,causal,twosls,3,0.3,0.0,0.23,promo,-2.13,-1.5345,0.5955,1423.07,23.53
TPA,baseline,greedy,3,0.4,0.0,0.23,promo,-2.13,-2.205,0.075,3815.71,63.09
TPA,exploration,controlled_variance,3,0.4,0.0,0.23,promo,-2.13,-2.216,0.086,2082.95,34.44
TPA,causal,twosls,3,0.4,0.0,0.23,promo,-2.13,-1.4782,0.6518,1689.36,27.93
TPA,baseline,greedy,3,0.6,0.0,0.23,promo,-2.13,-2.1127,0.0173,2707.99,44.78
TPA,exploration,controlled_variance,3,0.6,0.0,0.23,promo,-2.13,-2.1098,0.0202,2431.84,40.21
TPA,causal,twosls,3,0.6,0.0,0.23,promo,-2.13,-1.5051,0.6249,1996.79,33.02
TPA,baseline,greedy,3,0.8,0.0,0.23,promo,-2.13,-1.9922,0.1378,2953.28,48.83
TPA,exploration,controlled_variance,3,0.8,0.0,0.23,promo,-2.13,-2.0266,0.1034,2874.14,47.53
TPA,causal,twosls,3,0.8,0.0,0.23,promo,-2.13,-1.4624,0.6676,2446.76,40.46
TTI,baseline,greedy,3,0.0,0.0,0.27,promo,-2.84,-0.414,2.426,4214.81,90.95
TTI,exploration,controlled_variance,3,0.0,0.0,0.27,promo,-2.84,-2.9647,0.1247,1849.83,39.92
TTI,causal,twosls,3,0.0,0.0,0.27,promo,-2.84,2.019,4.859,2426.42,52.36
TTI,baseline,greedy,3,0.1,0.0,0.27,promo,-2.84,-0.8898,1.9502,4231.49,91.31
TTI,exploration,controlled_variance,3,0.1,0.0,0.27,promo,-2.84,-3.063,0.223,1773.5,38.27
TTI,causal,twosls,3,0.1,0.0,0.27,promo,-2.84,1.6124,4.4524,3394.72,73.26
TTI,baseline,greedy,3,0.2,0.0,0.27,promo,-2.84,-2.9586,0.1186,2702.9,58.33
TTI,exploration,controlled_variance,3,0.2,0.0,0.27,promo,-2.84,-3.0084,0.1684,1898.86,40.98
TTI,causal,twosls,3,0.2,0.0,0.27,promo,-2.84,-2.265,0.575,1052.84,22.72
TTI,baseline,greedy,3,0.3,0.0,0.27,promo,-2.84,-3.0713,0.2313,1877.9,40.52
TTI,exploration,controlled_variance,3,0.3,0.0,0.27,promo,-2.84,-2.9852,0.1452,2127.39,45.91
TTI,causal,twosls,3,0.3,0.0,0.27,promo,-2.84,-1.7635,1.0765,1660.93,35.84
TTI,baseline,greedy,3,0.4,0.0,0.27,promo,-2.84,-3.0056,0.1656,2049.92,44.24
TTI,exploration,controlled_variance,3,0.4,0.0,0.27,promo,-2.84,-2.9139,0.0739,2427.32,52.38
TTI,causal,twosls,3,0.4,0.0,0.27,promo,-2.84,-1.8556,0.9844,1800.57,38.85
TTI,baseline,greedy,3,0.6,0.0,0.27,promo,-2.84,-2.889,0.049,2648.74,57.16
TTI,exploration,controlled_variance,3,0.6,0.0,0.27,promo,-2.84,-2.894,0.054,3207.66,69.22
TTI,causal,twosls,3,0.6,0.0,0.27,promo,-2.84,-1.813,1.027,2379.05,51.34
TTI,baseline,greedy,3,0.8,0.0,0.27,promo,-2.84,-2.7485,0.0915,3585.52,77.37
TTI,exploration,controlled_variance,3,0.8,0.0,0.27,promo,-2.84,-2.7563,0.0837,4348.7,93.84
TTI,causal,twosls,3,0.8,0.0,0.27,promo,-2.84,-1.892,0.948,3052.05,65.86
SDR,baseline,greedy,4,0.0,0.062,0.28,loop,-2.79,-0.4354,2.3546,4173.41,90.83
SDR,exploration,controlled_variance,4,0.0,0.062,0.28,loop,-2.79,-2.8333,0.0433,1755.2,38.2
SDR,causal,twosls,4,0.0,0.062,0.28,loop,-2.79,-2.4065,0.3835,416.62,9.07
SDR,baseline,greedy,4,0.1,0.062,0.28,loop,-2.79,-0.8849,1.9051,4193.02,91.25
SDR,exploration,controlled_variance,4,0.1,0.062,0.28,loop,-2.79,-2.8664,0.0764,1696.43,36.92
SDR,causal,twosls,4,0.1,0.062,0.28,loop,-2.79,-2.4204,0.3696,566.75,12.33
SDR,baseline,greedy,4,0.2,0.062,0.28,loop,-2.79,-2.8399,0.0499,2911.18,63.36
SDR,exploration,controlled_variance,4,0.2,0.062,0.28,loop,-2.79,-2.8162,0.0262,1833.46,39.9
SDR,causal,twosls,4,0.2,0.062,0.28,loop,-2.79,-1.899,0.891,1194.53,26.0
SDR,baseline,greedy,4,0.3,0.062,0.28,loop,-2.79,-2.893,0.103,2459.33,53.52
SDR,exploration,controlled_variance,4,0.3,0.062,0.28,loop,-2.79,-2.7452,0.0448,2089.52,45.47
SDR,causal,twosls,4,0.3,0.062,0.28,loop,-2.79,-2.0773,0.7127,1196.27,26.03
SDR,baseline,greedy,4,0.4,0.062,0.28,loop,-2.79,-2.9045,0.1145,2060.98,44.85
SDR,exploration,controlled_variance,4,0.4,0.062,0.28,loop,-2.79,-2.6929,0.0971,2438.62,53.07
SDR,causal,twosls,4,0.4,0.062,0.28,loop,-2.79,-2.0979,0.6921,1440.27,31.34
SDR,baseline,greedy,4,0.6,0.062,0.28,loop,-2.79,-2.745,0.045,2657.14,57.83
SDR,exploration,controlled_variance,4,0.6,0.062,0.28,loop,-2.79,-2.7048,0.0852,3560.49,77.49
SDR,causal,twosls,4,0.6,0.062,0.28,loop,-2.79,-2.0322,0.7578,2109.76,45.92
SDR,baseline,greedy,4,0.8,0.062,0.28,loop,-2.79,-2.7026,0.0874,4218.82,91.81
SDR,exploration,controlled_variance,4,0.8,0.062,0.28,loop,-2.79,-2.665,0.125,5644.78,122.85
SDR,causal,twosls,4,0.8,0.062,0.28,loop,-2.79,-2.0262,0.7638,3258.21,70.91
FRD,baseline,greedy,4,0.0,0.059,0.12,loop,-3.47,-0.5364,2.9336,3045.02,93.74
FRD,exploration,controlled_variance,4,0.0,0.059,0.12,loop,-3.47,-3.577,0.107,1968.85,60.61
FRD,causal,twosls,4,0.0,0.059,0.12,loop,-3.47,-3.1205,0.3495,369.87,11.39
FRD,baseline,greedy,4,0.1,0.059,0.12,loop,-3.47,-0.837,2.633,3055.52,94.06
FRD,exploration,controlled_variance,4,0.1,0.059,0.12,loop,-3.47,-3.5374,0.0674,1851.02,56.98
FRD,causal,twosls,4,0.1,0.059,0.12,loop,-3.47,-3.1323,0.3377,472.13,14.53
FRD,baseline,greedy,4,0.2,0.059,0.12,loop,-3.47,-3.5326,0.0626,1366.97,42.08
FRD,exploration,controlled_variance,4,0.2,0.059,0.12,loop,-3.47,-3.5798,0.1098,2005.49,61.74
FRD,causal,twosls,4,0.2,0.059,0.12,loop,-3.47,-2.3534,1.1166,931.4,28.67
FRD,baseline,greedy,4,0.3,0.059,0.12,loop,-3.47,-3.4747,0.0047,1296.93,39.92
FRD,exploration,controlled_variance,4,0.3,0.059,0.12,loop,-3.47,-3.5804,0.1104,2359.34,72.63
FRD,causal,twosls,4,0.3,0.059,0.12,loop,-3.47,-2.2789,1.1911,1107.25,34.09
FRD,baseline,greedy,4,0.4,0.059,0.12,loop,-3.47,-3.7213,0.2513,1486.95,45.77
FRD,exploration,controlled_variance,4,0.4,0.059,0.12,loop,-3.47,-3.47,0.0,2873.38,88.45
FRD,causal,twosls,4,0.4,0.059,0.12,loop,-3.47,-2.299,1.171,1256.56,38.68
FRD,baseline,greedy,4,0.6,0.059,0.12,loop,-3.47,-3.5768,0.1068,2443.35,75.22
FRD,exploration,controlled_variance,4,0.6,0.059,0.12,loop,-3.47,-3.4555,0.0145,4667.34,143.68
FRD,causal,twosls,4,0.6,0.059,0.12,loop,-3.47,-2.3614,1.1086,1764.57,54.32
FRD,baseline,greedy,4,0.8,0.059,0.12,loop,-3.47,-3.4534,0.0166,5169.22,159.13
FRD,exploration,controlled_variance,4,0.8,0.059,0.12,loop,-3.47,-3.5062,0.0362,8948.98,275.49
FRD,causal,twosls,4,0.8,0.059,0.12,loop,-3.47,-2.5447,0.9253,3522.4,108.43
OAT,baseline,greedy,4,0.0,0.03,0.39,loop,-2.34,-0.6469,1.6931,4173.18,85.43
OAT,exploration,controlled_variance,4,0.0,0.03,0.39,loop,-2.34,-2.3973,0.0573,1527.02,31.26
OAT,causal,twosls,4,0.0,0.03,0.39,loop,-2.34,-2.222,0.118,314.06,6.43
OAT,baseline,greedy,4,0.1,0.03,0.39,loop,-2.34,-0.5418,1.7982,4187.96,85.74
OAT,exploration,controlled_variance,4,0.1,0.03,0.39,loop,-2.34,-2.4143,0.0743,1584.64,32.44
OAT,causal,twosls,4,0.1,0.03,0.39,loop,-2.34,-1.6794,0.6606,722.0,14.78
OAT,baseline,greedy,4,0.2,0.03,0.39,loop,-2.34,-0.8149,1.5251,4205.64,86.1
OAT,exploration,controlled_variance,4,0.2,0.03,0.39,loop,-2.34,-2.4527,0.1127,1666.41,34.11
OAT,causal,twosls,4,0.2,0.03,0.39,loop,-2.34,-1.7947,0.5453,629.33,12.88
OAT,baseline,greedy,4,0.3,0.03,0.39,loop,-2.34,-1.2346,1.1054,4195.63,85.89
OAT,exploration,controlled_variance,4,0.3,0.03,0.39,loop,-2.34,-2.3925,0.0525,1771.78,36.27
OAT,causal,twosls,4,0.3,0.03,0.39,loop,-2.34,-2.5066,0.1666,515.58,10.55
OAT,baseline,greedy,4,0.4,0.03,0.39,loop,-2.34,-2.4287,0.0887,2867.23,58.7
OAT,exploration,controlled_variance,4,0.4,0.03,0.39,loop,-2.34,-2.3553,0.0153,1840.91,37.69
OAT,causal,twosls,4,0.4,0.03,0.39,loop,-2.34,-2.5194,0.1794,647.06,13.25
OAT,baseline,greedy,4,0.6,0.03,0.39,loop,-2.34,-2.395,0.055,2011.3,41.18
OAT,exploration,controlled_variance,4,0.6,0.03,0.39,loop,-2.34,-2.3129,0.0271,2206.65,45.17
OAT,causal,twosls,4,0.6,0.03,0.39,loop,-2.34,-1.8966,0.4434,1012.67,20.73
OAT,baseline,greedy,4,0.8,0.03,0.39,loop,-2.34,-2.2729,0.0671,2270.15,46.47
OAT,exploration,controlled_variance,4,0.8,0.03,0.39,loop,-2.34,-2.2594,0.0806,2708.64,55.45
OAT,causal,twosls,4,0.8,0.03,0.39,loop,-2.34,-1.8701,0.4699,1463.75,29.97
CRA,baseline,greedy,4,0.0,0.025,0.41,loop,-2.44,-0.6956,1.7444,4169.47,87.16
CRA,exploration,controlled_variance,4,0.0,0.025,0.41,loop,-2.44,-2.4725,0.0325,1551.17,32.43
CRA,causal,twosls,4,0.0,0.025,0.41,loop,-2.44,-2.3101,0.1299,322.01,6.73
CRA,baseline,greedy,4,0.1,0.025,0.41,loop,-2.44,-0.5617,1.8783,4184.64,87.48
CRA,exploration,controlled_variance,4,0.1,0.025,0.41,loop,-2.44,-2.5201,0.0801,1608.39,33.62
CRA,causal,twosls,4,0.1,0.025,0.41,loop,-2.44,-1.7344,0.7056,754.38,15.77
CRA,baseline,greedy,4,0.2,0.025,0.41,loop,-2.44,-1.2344,1.2056,4163.73,87.04
CRA,exploration,controlled_variance,4,0.2,0.025,0.41,loop,-2.44,-2.5097,0.0697,1694.57,35.42
CRA,causal,twosls,4,0.2,0.025,0.41,loop,-2.44,-1.8489,0.5911,695.84,14.55
CRA,baseline,greedy,4,0.3,0.025,0.41,loop,-2.44,-2.758,0.318,3923.24,82.01
CRA,exploration,controlled_variance,4,0.3,0.025,0.41,loop,-2.44,-2.5239,0.0839,1815.97,37.96
CRA,causal,twosls,4,0.3,0.025,0.41,loop,-2.44,-2.6233,0.1833,586.18,12.25
CRA,baseline,greedy,4,0.4,0.025,0.41,loop,-2.44,-2.521,0.081,2680.87,56.04
CRA,exploration,controlled_variance,4,0.4,0.025,0.41,loop,-2.44,-2.4849,0.0449,1912.6,39.98
CRA,causal,twosls,4,0.4,0.025,0.41,loop,-2.44,-2.6481,0.2081,755.63,15.8
CRA,baseline,greedy,4,0.6,0.025,0.41,loop,-2.44,-2.4586,0.0186,1969.07,41.16
CRA,exploration,controlled_variance,4,0.6,0.025,0.41,loop,-2.44,-2.4432,0.0032,2399.68,50.16
CRA,causal,twosls,4,0.6,0.025,0.41,loop,-2.44,-1.958,0.482,1205.53,25.2
CRA,baseline,greedy,4,0.8,0.025,0.41,loop,-2.44,-2.3444,0.0956,2489.18,52.03
CRA,exploration,controlled_variance,4,0.8,0.025,0.41,loop,-2.44,-2.3976,0.0424,3103.87,64.88
CRA,causal,twosls,4,0.8,0.025,0.41,loop,-2.44,-1.9308,0.5092,1758.46,36.76
FEC,baseline,greedy,4,0.0,0.024,0.26,loop,-2.2,-0.3466,1.8534,4819.48,82.57
FEC,exploration,controlled_variance,4,0.0,0.024,0.26,loop,-2.2,-2.2841,0.0841,1646.27,28.21
FEC,causal,twosls,4,0.0,0.024,0.26,loop,-2.2,-2.0283,0.1717,361.8,6.2
FEC,baseline,greedy,4,0.1,0.024,0.26,loop,-2.2,-0.4617,1.7383,4847.68,83.06
FEC,exploration,controlled_variance,4,0.1,0.024,0.26,loop,-2.2,-2.2935,0.0935,1812.9,31.06
FEC,causal,twosls,4,0.1,0.024,0.26,loop,-2.2,-2.0312,0.1688,438.32,7.51
FEC,baseline,greedy,4,0.2,0.024,0.26,loop,-2.2,-0.9038,1.2962,4879.71,83.61
FEC,exploration,controlled_variance,4,0.2,0.024,0.26,loop,-2.2,-2.2416,0.0416,1821.69,31.21
FEC,causal,twosls,4,0.2,0.024,0.26,loop,-2.2,-1.6881,0.5119,865.44,14.83
FEC,baseline,greedy,4,0.3,0.024,0.26,loop,-2.2,-1.4992,0.7008,4792.7,82.11
FEC,exploration,controlled_variance,4,0.3,0.024,0.26,loop,-2.2,-2.2238,0.0238,1972.47,33.79
FEC,causal,twosls,4,0.3,0.024,0.26,loop,-2.2,-1.7008,0.4992,1012.43,17.35
FEC,baseline,greedy,4,0.4,0.024,0.26,loop,-2.2,-2.2324,0.0324,3642.7,62.41
FEC,exploration,controlled_variance,4,0.4,0.024,0.26,loop,-2.2,-2.2011,0.0011,2054.85,35.21
FEC,causal,twosls,4,0.4,0.024,0.26,loop,-2.2,-1.7147,0.4853,1177.33,20.17
FEC,baseline,greedy,4,0.6,0.024,0.26,loop,-2.2,-2.1889,0.0111,2459.46,42.14
FEC,exploration,controlled_variance,4,0.6,0.024,0.26,loop,-2.2,-2.0875,0.1125,2579.99,44.2
FEC,causal,twosls,4,0.6,0.024,0.26,loop,-2.2,-1.7388,0.4612,1576.39,27.01
FEC,baseline,greedy,4,0.8,0.024,0.26,loop,-2.2,-2.0359,0.1641,2906.67,49.8
FEC,exploration,controlled_variance,4,0.8,0.024,0.26,loop,-2.2,-2.1097,0.0903,3198.38,54.8
FEC,causal,twosls,4,0.8,0.024,0.26,loop,-2.2,-1.7106,0.4894,2167.85,37.14
TBR,baseline,greedy,4,0.0,0.018,0.2,loop,-1.25,-0.194,1.056,2410.47,18.0
TBR,exploration,controlled_variance,4,0.0,0.018,0.2,loop,-1.25,-0.9315,0.3185,2433.72,18.17
TBR,causal,twosls,4,0.0,0.018,0.2,loop,-1.25,-1.1319,0.1181,1227.92,9.17
TBR,baseline,greedy,4,0.1,0.018,0.2,loop,-1.25,-0.1848,1.0652,2458.87,18.36
TBR,exploration,controlled_variance,4,0.1,0.018,0.2,loop,-1.25,-0.8175,0.4325,2480.98,18.52
TBR,causal,twosls,4,0.1,0.018,0.2,loop,-1.25,-1.052,0.198,2198.27,16.41
TBR,baseline,greedy,4,0.2,0.018,0.2,loop,-1.25,-0.4173,0.8327,2516.51,18.79
TBR,exploration,controlled_variance,4,0.2,0.018,0.2,loop,-1.25,-0.8189,0.4311,2537.75,18.95
TBR,causal,twosls,4,0.2,0.018,0.2,loop,-1.25,-1.0648,0.1852,2019.42,15.08
TBR,baseline,greedy,4,0.3,0.018,0.2,loop,-1.25,-0.5201,0.7299,2582.28,19.28
TBR,exploration,controlled_variance,4,0.3,0.018,0.2,loop,-1.25,-0.8033,0.4467,2602.87,19.43
TBR,causal,twosls,4,0.3,0.018,0.2,loop,-1.25,-1.1146,0.1354,1498.86,11.19
TBR,baseline,greedy,4,0.4,0.018,0.2,loop,-1.25,-0.5979,0.6521,2655.29,19.83
TBR,exploration,controlled_variance,4,0.4,0.018,0.2,loop,-1.25,-0.8468,0.4032,2675.44,19.98
TBR,causal,twosls,4,0.4,0.018,0.2,loop,-1.25,-1.1155,0.1345,1557.52,11.63
TBR,baseline,greedy,4,0.6,0.018,0.2,loop,-1.25,-0.7319,0.5181,2820.54,21.06
TBR,exploration,controlled_variance,4,0.6,0.018,0.2,loop,-1.25,-0.8872,0.3628,2840.26,21.21
TBR,causal,twosls,4,0.6,0.018,0.2,loop,-1.25,-1.0867,0.1633,1999.63,14.93
TBR,baseline,greedy,4,0.8,0.018,0.2,loop,-1.25,-0.8076,0.4424,3009.0,22.47
TBR,exploration,controlled_variance,4,0.8,0.018,0.2,loop,-1.25,-0.8837,0.3663,3028.75,22.61
TBR,causal,twosls,4,0.8,0.018,0.2,loop,-1.25,-1.0821,0.1679,2276.48,17.0
SOA,baseline,greedy,4,0.0,0.015,0.14,loop,-2.42,-0.3757,2.0443,4225.32,86.78
SOA,exploration,controlled_variance,4,0.0,0.015,0.14,loop,-2.42,-2.4539,0.0339,1556.79,31.97
SOA,causal,twosls,4,0.0,0.015,0.14,loop,-2.42,-2.1172,0.3028,374.51,7.69
SOA,baseline,greedy,4,0.1,0.015,0.14,loop,-2.42,-0.5404,1.8796,4241.72,87.11
SOA,exploration,controlled_variance,4,0.1,0.015,0.14,loop,-2.42,-2.4686,0.0486,1591.99,32.7
SOA,causal,twosls,4,0.1,0.015,0.14,loop,-2.42,-2.1174,0.3026,452.41,9.29
SOA,baseline,greedy,4,0.2,0.015,0.14,loop,-2.42,-0.8176,1.6024,4261.77,87.53
SOA,exploration,controlled_variance,4,0.2,0.015,0.14,loop,-2.42,-2.4769,0.0569,1704.44,35.0
SOA,causal,twosls,4,0.2,0.015,0.14,loop,-2.42,-2.1261,0.2939,562.49,11.55
SOA,baseline,greedy,4,0.3,0.015,0.14,loop,-2.42,-2.6792,0.2592,3908.7,80.27
SOA,exploration,controlled_variance,4,0.3,0.015,0.14,loop,-2.42,-2.4182,0.0018,1746.31,35.86
SOA,causal,twosls,4,0.3,0.015,0.14,loop,-2.42,-1.645,0.775,1203.34,24.71
SOA,baseline,greedy,4,0.4,0.015,0.14,loop,-2.42,-2.5456,0.1256,2515.33,51.66
SOA,exploration,controlled_variance,4,0.4,0.015,0.14,loop,-2.42,-2.4507,0.0307,1933.88,39.72
SOA,causal,twosls,4,0.4,0.015,0.14,loop,-2.42,-1.7509,0.6691,1143.72,23.49
SOA,baseline,greedy,4,0.6,0.015,0.14,loop,-2.42,-2.3954,0.0246,2074.59,42.61
SOA,exploration,controlled_variance,4,0.6,0.015,0.14,loop,-2.42,-2.3608,0.0592,2419.96,49.7
SOA,causal,twosls,4,0.6,0.015,0.14,loop,-2.42,-1.8289,0.5911,1377.99,28.3
SOA,baseline,greedy,4,0.8,0.015,0.14,loop,-2.42,-2.3417,0.0783,2554.2,52.46
SOA,exploration,controlled_variance,4,0.8,0.015,0.14,loop,-2.42,-2.3231,0.0969,3146.36,64.62
SOA,causal,twosls,4,0.8,0.015,0.14,loop,-2.42,-1.8481,0.5719,1848.9,37.97
LND,baseline,greedy,4,0.0,0.015,0.2,loop,-3.41,-0.5312,2.8788,3158.17,93.8
LND,exploration,controlled_variance,4,0.0,0.015,0.2,loop,-3.41,-3.5189,0.1089,1937.76,57.55
LND,causal,twosls,4,0.0,0.015,0.2,loop,-3.41,-3.0778,0.3322,365.89,10.87
LND,baseline,greedy,4,0.1,0.015,0.2,loop,-3.41,-0.8221,2.5879,3165.56,94.02
LND,exploration,controlled_variance,4,0.1,0.015,0.2,loop,-3.41,-3.4999,0.0899,1818.92,54.02
LND,causal,twosls,4,0.1,0.015,0.2,loop,-3.41,-3.0268,0.3832,483.19,14.35
LND,baseline,greedy,4,0.2,0.015,0.2,loop,-3.41,-3.5913,0.1813,1321.16,39.24
LND,exploration,controlled_variance,4,0.2,0.015,0.2,loop,-3.41,-3.5534,0.1434,1952.87,58.0
LND,causal,twosls,4,0.2,0.015,0.2,loop,-3.41,-3.7678,0.3578,671.67,19.95
LND,baseline,greedy,4,0.3,0.015,0.2,loop,-3.41,-3.4042,0.0058,1325.5,39.37
LND,exploration,controlled_variance,4,0.3,0.015,0.2,loop,-3.41,-3.5421,0.1321,2292.5,68.09
LND,causal,twosls,4,0.3,0.015,0.2,loop,-3.41,-2.2904,1.1196,1101.27,32.71
LND,baseline,greedy,4,0.4,0.015,0.2,loop,-3.41,-3.5388,0.1288,1520.13,45.15
LND,exploration,controlled_variance,4,0.4,0.015,0.2,loop,-3.41,-3.4111,0.0011,2826.52,83.95
LND,causal,twosls,4,0.4,0.015,0.2,loop,-3.41,-2.3259,1.0841,1258.17,37.37
LND,baseline,greedy,4,0.6,0.015,0.2,loop,-3.41,-3.4795,0.0695,2489.12,73.93
LND,exploration,controlled_variance,4,0.6,0.015,0.2,loop,-3.41,-3.3665,0.0435,4557.87,135.37
LND,causal,twosls,4,0.6,0.015,0.2,loop,-3.41,-2.3711,1.0389,1815.25,53.91
LND,baseline,greedy,4,0.8,0.015,0.2,loop,-3.41,-3.365,0.045,5086.96,151.08
LND,exploration,controlled_variance,4,0.8,0.015,0.2,loop,-3.41,-3.3884,0.0216,8487.43,252.07
LND,causal,twosls,4,0.8,0.015,0.2,loop,-3.41,-2.5346,0.8754,3585.31,106.48
CER,baseline,greedy,4,0.0,0.012,0.51,loop,-2.48,-0.7173,1.7627,4058.76,87.89
CER,exploration,controlled_variance,4,0.0,0.012,0.51,loop,-2.48,-2.4985,0.0185,1528.69,33.1
CER,causal,twosls,4,0.0,0.012,0.51,loop,-2.48,-2.6997,0.2197,622.11,13.47
CER,baseline,greedy,4,0.1,0.012,0.51,loop,-2.48,-0.6037,1.8763,4070.03,88.13
CER,exploration,controlled_variance,4,0.1,0.012,0.51,loop,-2.48,-2.5335,0.0535,1568.45,33.96
CER,causal,twosls,4,0.1,0.012,0.51,loop,-2.48,-2.6687,0.1887,317.35,6.87
CER,baseline,greedy,4,0.2,0.012,0.51,loop,-2.48,-1.231,1.249,4049.14,87.68
CER,exploration,controlled_variance,4,0.2,0.012,0.51,loop,-2.48,-2.5677,0.0877,1634.48,35.39
CER,causal,twosls,4,0.2,0.012,0.51,loop,-2.48,-2.684,0.204,380.31,8.24
CER,baseline,greedy,4,0.3,0.012,0.51,loop,-2.48,-2.4161,0.0639,2813.5,60.92
CER,exploration,controlled_variance,4,0.3,0.012,0.51,loop,-2.48,-2.5193,0.0393,1744.9,37.78
CER,causal,twosls,4,0.3,0.012,0.51,loop,-2.48,-2.6949,0.2149,495.08,10.72
